Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
509548,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-05-24 12:36:00,1.95,16700.0,United Kingdom
516107,35240,ENAMEL BLUE RIM OVAL TRAY SET/2,2,2010-07-16 12:44:00,8.49,17611.0,United Kingdom
510119,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,2,2010-05-27 12:03:00,3.75,15719.0,United Kingdom
498154,85055,FRENCH ENAMEL UTENSIL HOLDER,4,2010-02-17 11:27:00,3.75,14732.0,United Kingdom
508463,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2010-05-16 10:29:00,9.95,13259.0,United Kingdom
526210,21175,GIN + TONIC DIET METAL SIGN,1,2010-10-10 13:46:00,2.1,16466.0,United Kingdom
505709,21704,BAG 250g SWIRLY MARBLES,4,2010-04-25 12:34:00,0.85,13050.0,United Kingdom
510419,22521,CHILDS GARDEN TROWEL PINK,1,2010-05-30 11:37:00,0.85,16206.0,United Kingdom
534450,22273,FELTCRAFT DOLL MOLLY,6,2010-11-22 16:10:00,2.95,12393.0,Australia
504594,20973,12 PENCIL SMALL TUBE WOODLAND,2,2010-04-15 10:49:00,0.65,15910.0,United Kingdom
492216,72267,PREMIUM CHURCH CANDLE,48,2009-12-15 17:25:00,1.69,15641.0,United Kingdom
537694,22728,ALARM CLOCK BAKELIKE PINK,1,2010-12-08 10:46:00,3.75,14901.0,United Kingdom
522982,84992,72 SWEETHEART FAIRY CAKE CASES,4,2010-09-19 14:03:00,0.55,12867.0,United Kingdom
523524,21506,"FANCY FONT BIRTHDAY CARD, ",12,2010-09-22 13:07:00,0.42,14570.0,United Kingdom
517732,47559B,TEA TIME OVEN GLOVE,6,2010-08-01 13:48:00,1.25,17618.0,United Kingdom
497574,21837,CROSS STITCH ALPHABET CUSHION COVER,3,2010-02-10 14:36:00,5.95,14739.0,United Kingdom
525422,22197,SMALL POPCORN HOLDER,4,2010-10-05 12:53:00,0.85,16065.0,United Kingdom
535953,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-11-29 12:13:00,0.55,15039.0,United Kingdom
489787,21537,RETRO SPOTS PUDDING BOWL,1,2009-12-02 11:53:00,4.25,15542.0,United Kingdom
513665,21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,1,2010-06-28 11:11:00,7.95,17437.0,United Kingdom
528377,22733,3D TRADITIONAL CHRISTMAS STICKERS,4,2010-10-21 17:38:00,1.25,15998.0,United Kingdom
526108,21926,RED/CREAM STRIPE CUSHION COVER ,1,2010-10-08 12:48:00,1.25,14904.0,United Kingdom
517719,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2010-08-01 12:02:00,1.65,17931.0,United Kingdom
493979,21986,PACK OF 12 PINK SPOT TISSUES ,12,2010-01-10 11:58:00,0.29,17323.0,United Kingdom
527345,21373,MIRRORED WALL ART SNOWFLAKES,1,2010-10-15 15:46:00,2.55,13666.0,United Kingdom
502855,18094C,WHITE AND BLUE CERAMIC OIL BURNER,6,2010-03-28 14:53:00,1.25,16710.0,United Kingdom
503795,21955,DOOR MAT UNION JACK GUNS AND ROSES,2,2010-04-07 13:07:00,7.49,14770.0,United Kingdom
518791,21114,LAVENDER SCENTED FABRIC HEART,10,2010-08-12 09:43:00,1.25,16477.0,United Kingdom
506440,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-04-29 16:22:00,1.65,17611.0,United Kingdom
501136,22458,CAST IRON HOOK GARDEN FORK,4,2010-03-14 11:55:00,2.55,15994.0,United Kingdom
524878,21980,PACK OF 12 RED SPOTTY TISSUES ,24,2010-10-01 10:43:00,0.29,12696.0,Finland
518333,82551,LAUNDRY 15C METAL SIGN,24,2010-08-06 12:41:00,1.25,15808.0,United Kingdom
537196,22156,HEART DECORATION WITH PEARLS ,1,2010-12-05 13:55:00,0.85,15426.0,United Kingdom
535953,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-11-29 12:13:00,3.25,15039.0,United Kingdom
530061,21499,BLUE POLKADOT WRAP,25,2010-11-01 11:36:00,0.42,13115.0,United Kingdom
499961,85152,HAND OVER THE CHOCOLATE   SIGN ,48,2010-03-03 12:57:00,1.69,16019.0,United Kingdom
511522,21781,MA CAMPAGNE CUTLERY BOX,1,2010-06-08 16:47:00,14.95,16072.0,United Kingdom
533490,22044,CHRISTMAS CARD STACK OF PRESENTS,12,2010-11-17 13:14:00,0.42,16224.0,United Kingdom
529337,22508,DOORSTOP RETROSPOT HEART,1,2010-10-27 16:04:00,3.75,16014.0,United Kingdom
526938,84378,SET OF 3 HEART COOKIE CUTTERS,48,2010-10-14 10:10:00,1.25,17409.0,United Kingdom
532033,22715,CARD WEDDING DAY,12,2010-11-10 13:28:00,0.42,15031.0,United Kingdom
C520053,21231,SWEETHEART CERAMIC TRINKET BOX,-6,2010-08-23 14:58:00,1.06,13798.0,United Kingdom
C528228,22161,HEART DECORATION RUSTIC HANGING ,-64,2010-10-21 11:39:00,0.38,17422.0,United Kingdom
527382,85064,CREAM SWEETHEART LETTER RACK,1,2010-10-17 12:59:00,5.45,15774.0,United Kingdom
505364,22055,MINI CAKE STAND  HANGING STRAWBERY,2,2010-04-21 15:46:00,1.65,14395.0,United Kingdom
520076,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2010-08-24 09:44:00,1.65,12472.0,Germany
516770,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-07-22 18:17:00,1.95,16549.0,United Kingdom
506830,22060,LARGE CAKE STAND HANGING HEARTS,1,2010-05-04 13:19:00,9.95,13542.0,United Kingdom
499308,22385,JUMBO BAG SPACEBOY DESIGN,10,2010-02-26 10:11:00,1.95,14329.0,United Kingdom
537370,22623,BOX OF VINTAGE JIGSAW BLOCKS ,1,2010-12-06 12:44:00,4.95,13155.0,United Kingdom
529510,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2010-10-28 14:40:00,2.95,14911.0,EIRE
524299,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010-09-28 13:13:00,2.95,14911.0,EIRE
525526,21993,FLORAL FOLK STATIONERY SET,24,2010-10-05 18:39:00,1.25,15194.0,United Kingdom
500126,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2010-03-04 14:41:00,1.69,13881.0,United Kingdom
521989,22452,MEASURING TAPE BABUSHKA PINK,6,2010-09-10 10:47:00,2.95,12921.0,United Kingdom
530716,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,48,2010-11-04 11:37:00,1.25,17987.0,United Kingdom
527420,85049A,TRADITIONAL CHRISTMAS RIBBONS,2,2010-10-17 15:50:00,1.25,16549.0,United Kingdom
524201,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,12,2010-09-28 09:42:00,4.95,17863.0,United Kingdom
489557,POST,POSTAGE,4,2009-12-01 12:52:00,18.0,12490.0,France
526660,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2010-10-12 15:04:00,1.65,13013.0,United Kingdom
517217,21936,RED RETROSPOT PICNIC BAG,6,2010-07-27 12:10:00,2.95,16393.0,United Kingdom
498114,21557,SET OF 6 FUNKY BEAKERS,2,2010-02-16 14:32:00,2.95,15311.0,United Kingdom
537822,22073,RED RETROSPOT STORAGE JAR,4,2010-12-08 14:22:00,3.75,13523.0,United Kingdom
526756,35953,FOLKART STAR CHRISTMAS DECORATIONS,24,2010-10-13 10:29:00,1.25,12424.0,Australia
494516,22072,TEA CUP AND SAUCER RETRO SPOT,4,2010-01-15 10:29:00,3.75,14136.0,United Kingdom
501897,22228,BUNNY WOODEN PAINTED WITH BIRD ,10,2010-03-21 15:23:00,0.85,17539.0,United Kingdom
519237,22055,MINI CAKE STAND  HANGING STRAWBERY,3,2010-08-15 13:26:00,1.65,13715.0,United Kingdom
530437,22046,TEA PARTY  WRAPPING PAPER ,25,2010-11-03 11:13:00,0.42,15915.0,United Kingdom
511284,82552,WASHROOM METAL SIGN,4,2010-06-07 14:39:00,1.25,14467.0,United Kingdom
495546,21190,PINK HEARTS PAPER GARLAND,6,2010-01-25 15:54:00,1.65,13206.0,United Kingdom
519396,20675,BLUE SPOTTY BOWL,8,2010-08-16 15:36:00,1.25,15039.0,United Kingdom
534187,22639,SET OF 4 NAPKIN CHARMS HEARTS,2,2010-11-21 14:10:00,2.55,16501.0,United Kingdom
526871,21211,SET OF 72 SKULL PAPER  DOILIES,8,2010-10-13 14:03:00,1.45,17814.0,United Kingdom
490496,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2009-12-06 13:40:00,3.75,15547.0,United Kingdom
535014,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,24,2010-11-24 16:00:00,2.95,14257.0,United Kingdom
500336,84676,BATH DUCK WATERING CAN,2,2010-03-07 13:48:00,2.95,17589.0,United Kingdom
529821,84949,SILVER HANGING T-LIGHT HOLDER,2,2010-10-31 11:32:00,1.65,13677.0,United Kingdom
506716,22520,CHILDS GARDEN TROWEL BLUE ,1,2010-05-02 16:02:00,0.85,17555.0,United Kingdom
490711,79160,HEART SHAPE WIRELESS DOORBELL,8,2009-12-07 15:26:00,2.1,17841.0,United Kingdom
537254,20975,12 PENCILS SMALL TUBE RED RETROSPOT,4,2010-12-06 11:01:00,0.65,15898.0,United Kingdom
524508,85226C,BLUE PULL BACK RACING CAR,2,2010-09-29 12:41:00,0.55,13770.0,United Kingdom
526091,21916,SET 12 RETRO WHITE CHALK STICKS,6,2010-10-08 12:18:00,0.42,13564.0,United Kingdom
C520205,22469,HEART OF WICKER SMALL,-120,2010-08-24 16:11:00,1.45,17133.0,United Kingdom
506223,21718,RED METAL BEACH SPADE ,2,2010-04-28 11:54:00,1.25,16461.0,United Kingdom
525360,22366,DOORMAT AIRMAIL ,1,2010-10-05 11:33:00,7.95,15039.0,United Kingdom
526897,21785,RAIN PONCHO ,24,2010-10-13 14:57:00,0.85,13663.0,United Kingdom
518431,21390,FILIGRIS HEART WITH BUTTERFLY,24,2010-08-09 11:00:00,1.25,13823.0,United Kingdom
537772,22867,HAND WARMER BIRD DESIGN,2,2010-12-08 12:35:00,2.1,18043.0,United Kingdom
533558,21390,FILIGRIS HEART WITH BUTTERFLY,24,2010-11-18 09:22:00,1.25,17732.0,United Kingdom
521970,21498,RED SPOTS  WRAP ,25,2010-09-09 19:23:00,0.42,17282.0,United Kingdom
515486,21929,JUMBO BAG PINK VINTAGE PAISLEY,100,2010-07-13 10:39:00,1.65,16029.0,United Kingdom
534820,20765,CHRYSANTHEMUM SKETCHBOOK ,1,2010-11-24 12:53:00,3.75,14988.0,United Kingdom
502272,22483,RED GINGHAM TEDDY BEAR ,3,2010-03-23 15:47:00,2.95,14344.0,United Kingdom
525088,21843,RED RETROSPOT CAKE STAND,5,2010-10-03 16:04:00,10.95,17366.0,United Kingdom
491719,22150, 3 STRIPEY MICE FELTCRAFT,1,2009-12-13 16:03:00,1.95,17799.0,United Kingdom
514850,22519,CHILDS GARDEN BRUSH PINK,6,2010-07-06 16:14:00,2.1,17145.0,United Kingdom
525355,22295,HEART FILIGREE DOVE LARGE,12,2010-10-05 11:32:00,1.65,16062.0,United Kingdom
535369,84836,ZINC METAL HEART DECORATION,12,2010-11-25 18:04:00,1.25,15712.0,United Kingdom
505882,20676,RED SPOTTY BOWL,2,2010-04-26 13:44:00,1.25,14552.0,United Kingdom
537065,21533,RETROSPOT LARGE MILK JUG,3,2010-12-05 11:57:00,4.95,12567.0,France
499691,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2010-03-02 10:46:00,9.95,16296.0,United Kingdom
511514,22367,CHILDS APRON SPACEBOY DESIGN,20,2010-06-08 16:06:00,1.95,15523.0,United Kingdom
538087,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-12-09 14:44:00,3.75,17339.0,United Kingdom
515110,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2010-07-08 12:27:00,0.55,13408.0,United Kingdom
504094,22487,WHITE WOOD GARDEN PLANT LADDER,2,2010-04-09 13:08:00,9.95,12681.0,France
518985,22604,SET OF 4 NAPKIN CHARMS CUTLERY,2,2010-08-12 17:02:00,2.55,17550.0,United Kingdom
507879,47566,PARTY BUNTING,6,2010-05-11 15:03:00,4.65,16805.0,United Kingdom
499788,22287,"DECORATION , WOBBLY CHICKEN, METAL ",12,2010-03-02 14:57:00,1.65,16159.0,United Kingdom
510320,90019C,SILVER BLACK ORBIT BRACELET,3,2010-05-28 12:15:00,4.95,17822.0,United Kingdom
511556,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,12,2010-06-09 10:02:00,5.95,17511.0,United Kingdom
528386,C2,CARRIAGE,1,2010-10-21 18:32:00,50.0,14911.0,EIRE
489652,85034A,3 GARDENIA MORRIS BOXED CANDLES,4,2009-12-01 17:08:00,4.25,15265.0,United Kingdom
523344,22132,RED LOVE HEART SHAPE CUP,6,2010-09-21 15:51:00,0.85,13031.0,United Kingdom
509187,47568,ENGLISH ROSE DESIGN PEG BAG,6,2010-05-20 17:00:00,2.1,15826.0,United Kingdom
509898,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,1,2010-05-26 11:22:00,3.75,17179.0,United Kingdom
505730,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,6,2010-04-25 14:31:00,2.1,13455.0,United Kingdom
507233,22077,6 RIBBONS RUSTIC CHARM,24,2010-05-07 08:50:00,1.65,14316.0,United Kingdom
512722,84991,60 TEATIME FAIRY CAKE CASES,1,2010-06-17 13:02:00,0.55,14508.0,United Kingdom
518561,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2010-08-10 10:22:00,2.55,17023.0,United Kingdom
522622,22519,CHILDS GARDEN BRUSH PINK,2,2010-09-15 15:32:00,2.1,17589.0,United Kingdom
520698,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,8,2010-08-29 11:15:00,1.65,15465.0,United Kingdom
532096,22776,SWEETHEART CAKESTAND 3 TIER,1,2010-11-10 16:06:00,9.95,15276.0,United Kingdom
502303,85099B,JUMBO BAG RED WHITE SPOTTY ,10,2010-03-24 09:31:00,1.95,13151.0,United Kingdom
512522,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,6,2010-06-16 11:48:00,2.55,16550.0,United Kingdom
514117,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-06-30 12:53:00,0.55,16592.0,United Kingdom
537065,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2010-12-05 11:57:00,1.25,12567.0,France
510651,22437,SET OF 9 BLACK SKULL BALLOONS,20,2010-06-02 13:34:00,0.85,12437.0,France
524203,22950,36 DOILIES VINTAGE CHRISTMAS,12,2010-09-28 10:02:00,1.45,14944.0,United Kingdom
503946,22528,GARDENERS KNEELING PAD,12,2010-04-08 15:35:00,1.25,16168.0,United Kingdom
501507,21900,"KEY FOB , SHED",2,2010-03-17 11:21:00,0.65,14662.0,United Kingdom
490095,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,6,2009-12-03 16:02:00,2.55,14958.0,United Kingdom
525095,22630,DOLLY GIRL LUNCH BOX,12,2010-10-04 09:31:00,1.95,15159.0,United Kingdom
490009,22196,SMALL HEART MEASURING SPOONS,8,2009-12-03 12:13:00,0.85,12835.0,United Kingdom
490136,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,1,2009-12-03 19:13:00,4.95,17432.0,United Kingdom
535321,22179,SET 10 LIGHTS NIGHT OWL,6,2010-11-25 15:14:00,6.75,12385.0,Belgium
496947,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-02-04 18:16:00,2.55,14030.0,United Kingdom
525967,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-10-08 10:00:00,3.95,14243.0,United Kingdom
492875,21257,VICTORIAN SEWING BOX MEDIUM,2,2009-12-21 11:52:00,7.95,16282.0,United Kingdom
489900,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,12,2009-12-03 09:44:00,1.25,14771.0,United Kingdom
522309,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2010-09-13 15:12:00,3.75,15521.0,United Kingdom
525577,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,18,2010-10-06 10:41:00,2.55,16253.0,United Kingdom
498389,84791,GINGHAM HEART DECORATION,1,2010-02-18 14:43:00,2.95,14606.0,United Kingdom
507206,22300,COFFEE MUG DOG + BALL DESIGN,12,2010-05-06 16:50:00,2.55,13870.0,United Kingdom
498764,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,2010-02-22 17:21:00,4.25,14081.0,United Kingdom
532421,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2010-11-12 09:39:00,0.42,15468.0,United Kingdom
504131,20727,LUNCH BAG  BLACK SKULL.,4,2010-04-11 11:17:00,1.65,15015.0,United Kingdom
519694,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,2010-08-19 14:11:00,7.95,13089.0,United Kingdom
500297,79323W,WHITE CHERRY LIGHTS,24,2010-03-05 16:39:00,5.45,13799.0,United Kingdom
533949,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2010-11-19 12:18:00,9.95,12553.0,France
528893,21231,SWEETHEART CERAMIC TRINKET BOX,1,2010-10-25 12:47:00,1.25,14606.0,United Kingdom
502815,22551,PLASTERS IN TIN SPACEBOY,5,2010-03-28 10:35:00,1.65,16768.0,United Kingdom
490957,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2009-12-08 15:12:00,2.95,15823.0,United Kingdom
501731,20981,12 PENCILS TALL TUBE WOODLAND,6,2010-03-19 11:07:00,0.85,16008.0,United Kingdom
499895,90214M,"LETTER ""M"" BLING KEY RING",1,2010-03-03 11:51:00,1.25,14593.0,United Kingdom
524868,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-10-01 09:36:00,2.95,16306.0,United Kingdom
520376,22466,FAIRY TALE COTTAGE NIGHTLIGHT,5,2010-08-25 14:38:00,1.95,14787.0,United Kingdom
506615,48138,DOOR MAT UNION FLAG,4,2010-04-30 15:57:00,7.49,15808.0,United Kingdom
514098,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,2010-06-30 12:30:00,9.95,13097.0,United Kingdom
501712,22432,WATERING CAN PINK BUNNY,12,2010-03-19 10:18:00,1.95,17581.0,United Kingdom
515305,22626,BLACK KITCHEN SCALES,2,2010-07-09 15:48:00,8.5,14911.0,EIRE
515093,21158,MOODY GIRL DOOR HANGER ,12,2010-07-08 11:33:00,1.45,16057.0,United Kingdom
533102,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2010-11-16 11:35:00,1.65,17897.0,United Kingdom
533006,20665,RED RETROSPOT PURSE ,3,2010-11-15 15:10:00,2.95,14157.0,United Kingdom
530962,20748,KENSINGTON COFFEE SET,1,2010-11-04 19:12:00,12.75,17913.0,United Kingdom
534171,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,2010-11-21 13:29:00,0.95,13786.0,United Kingdom
528581,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,6,2010-10-22 13:27:00,4.25,18055.0,United Kingdom
524001,22631,CIRCUS PARADE LUNCH BOX ,12,2010-09-26 16:00:00,1.95,13269.0,United Kingdom
513112,21563,RED HEART SHAPE LOVE BUCKET ,3,2010-06-21 16:28:00,2.95,17338.0,United Kingdom
527453,21407,BROWN CHECK CAT DOORSTOP ,16,2010-10-18 10:13:00,3.75,15934.0,United Kingdom
520694,22072,RED RETROSPOT TEA CUP AND SAUCER ,16,2010-08-29 10:38:00,3.75,15784.0,United Kingdom
530576,21485,RED SPOT HEART HOT WATER BOTTLE,24,2010-11-03 14:36:00,4.25,15903.0,United Kingdom
524105,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2010-09-27 12:50:00,7.95,17081.0,United Kingdom
508504,84086B,YELLOW/BLUE RETRO RADIO,1,2010-05-16 16:05:00,2.95,13451.0,United Kingdom
501882,22229,BUNNY WOODEN PAINTED WITH FLOWER ,4,2010-03-21 13:42:00,0.85,17372.0,United Kingdom
519558,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2010-08-18 11:16:00,2.55,14057.0,United Kingdom
508223,22624,IVORY KITCHEN SCALES,2,2010-05-13 15:42:00,8.5,17576.0,United Kingdom
530409,22689,DOORMAT MERRY CHRISTMAS RED ,10,2010-11-02 18:08:00,6.75,16614.0,United Kingdom
492736,21523,FANCY FONT HOME SWEET HOME DOORMAT,2,2009-12-18 12:19:00,6.75,13921.0,United Kingdom
524446,21790,VINTAGE SNAP CARDS,6,2010-09-29 11:19:00,0.85,14049.0,United Kingdom
490108,16016,LARGE CHINESE STYLE SCISSOR,20,2009-12-03 16:49:00,0.72,17414.0,United Kingdom
503969,47598,NEW ENGLAND EGG WARMER,6,2010-04-08 17:32:00,0.55,15311.0,United Kingdom
512710,85099B,JUMBO BAG RED RETROSPOT,6,2010-06-17 12:23:00,1.95,14057.0,United Kingdom
521379,21530,DAIRY MAID TOASTRACK,1,2010-09-05 12:22:00,2.95,17757.0,United Kingdom
527416,20685,DOORMAT RED RETROSPOT,20,2010-10-17 15:34:00,6.75,13798.0,United Kingdom
520733,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-08-31 08:16:00,1.25,15955.0,United Kingdom
518977,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,24,2010-08-12 16:27:00,0.85,15581.0,United Kingdom
497264,21930,JUMBO STORAGE BAG SKULLS,1,2010-02-08 13:24:00,1.95,15967.0,United Kingdom
490109,22047,EMPIRE GIFT WRAP,25,2009-12-03 16:51:00,0.42,14755.0,United Kingdom
489517,21912,VINTAGE SNAKES & LADDERS,1,2009-12-01 11:34:00,3.75,16329.0,United Kingdom
532371,22028,PENNY FARTHING BIRTHDAY CARD,12,2010-11-11 17:55:00,0.42,15358.0,United Kingdom
494922,16161P,WRAP ENGLISH ROSE ,25,2010-01-20 09:57:00,0.42,12987.0,United Kingdom
505491,22248,DECORATION  PINK CHICK MAGIC GARDEN,16,2010-04-22 12:58:00,0.85,14895.0,United Kingdom
520857,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,2010-08-31 13:41:00,9.95,17126.0,United Kingdom
522591,21063,PARTY INVITES JAZZ HEARTS,3,2010-09-15 12:53:00,0.85,16940.0,United Kingdom
496470,85008,SET OF 3 CONEY ISLAND OVAL BOXES,2,2010-02-01 15:23:00,4.95,14540.0,United Kingdom
506122,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",20,2010-04-27 14:11:00,0.85,13048.0,United Kingdom
528951,22702,BLACK AND WHITE CAT BOWL,6,2010-10-25 16:43:00,2.4,17450.0,United Kingdom
516767,85130A,BEADED PEARL HEART WHITE LARGE,12,2010-07-22 17:21:00,1.65,13433.0,United Kingdom
507279,22612,TEA COSY VINTAGE UNION JACK,4,2010-05-07 13:01:00,3.75,13013.0,United Kingdom
490989,20676,RED SPOTTY BOWL,8,2009-12-08 17:08:00,1.25,15674.0,United Kingdom
516162,21497,FANCY FONTS BIRTHDAY WRAP,25,2010-07-18 12:07:00,0.42,14553.0,United Kingdom
535655,22949,36 DOILIES DOLLY GIRL,1,2010-11-28 11:14:00,1.45,15059.0,United Kingdom
522624,21741,COSY SLIPPER SHOES LARGE GREEN,36,2010-09-15 16:16:00,2.55,12709.0,Germany
497929,22357,KINGS CHOICE BISCUIT TIN,4,2010-02-15 09:20:00,4.25,14302.0,United Kingdom
535998,22149,FELTCRAFT 6 FLOWER FRIENDS,18,2010-11-29 13:59:00,2.1,16923.0,United Kingdom
500506,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,6,2010-03-08 13:48:00,0.85,14562.0,United Kingdom
536001,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2010-11-29 14:21:00,4.95,17814.0,United Kingdom
524105,22865,HAND WARMER OWL DESIGN,1,2010-09-27 12:50:00,2.1,17081.0,United Kingdom
495177,21212,PACK OF 72 RETRO SPOT CAKE CASES,6,2010-01-21 13:22:00,0.55,14064.0,United Kingdom
490953,21270,ANTIQUE CREAM CUTLERY CUPBOARD,1,2009-12-08 14:56:00,12.75,13204.0,United Kingdom
503427,22041,"RECORD FRAME 7"" SINGLE SIZE ",48,2010-03-31 17:29:00,2.1,13576.0,United Kingdom
516112,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2010-07-16 13:53:00,1.65,13958.0,United Kingdom
503163,85110,BLACK SILVER FLOWER T-LIGHT HOLDER,288,2010-03-30 13:13:00,0.19,13694.0,United Kingdom
520525,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,8,2010-08-26 14:29:00,3.75,16807.0,United Kingdom
C497151,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,2010-02-05 15:59:00,0.85,17412.0,United Kingdom
510483,22334,DINOSAUR PARTY BAG + STICKER SET,2,2010-06-01 11:27:00,1.65,16960.0,United Kingdom
508635,21714,CITRONELLA CANDLE GARDEN POT,6,2010-05-17 14:36:00,1.25,13719.0,United Kingdom
498610,17109B,FLOWER FAIRY INCENSE LAVENDER,6,2010-02-22 09:17:00,1.69,13393.0,United Kingdom
529228,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2010-10-27 11:29:00,2.95,14530.0,United Kingdom
C512600,22320,BIRDS MOBILE VINTAGE DESIGN,-3,2010-06-16 17:00:00,5.95,17677.0,United Kingdom
535381,22866,HAND WARMER SCOTTY DOG DESIGN,24,2010-11-25 19:16:00,2.1,14713.0,United Kingdom
497916,22080,RIBBON REEL SPOTS DESIGN ,5,2010-02-14 14:54:00,1.65,17340.0,United Kingdom
527740,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-10-18 15:48:00,5.95,14157.0,United Kingdom
506070,48138,DOOR MAT UNION FLAG,10,2010-04-27 11:54:00,6.35,17139.0,United Kingdom
534412,21899,"KEY FOB , GARAGE DESIGN",2,2010-11-22 14:44:00,0.65,17757.0,United Kingdom
505212,21832,CHOCOLATE CALCULATOR,12,2010-04-21 09:03:00,1.65,15129.0,United Kingdom
534640,22632,HAND WARMER RED RETROSPOT,96,2010-11-23 13:02:00,1.85,13089.0,United Kingdom
531804,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,2,2010-11-09 16:03:00,0.85,14535.0,United Kingdom
516116,21902,"KEY FOB , FRONT  DOOR ",3,2010-07-16 14:23:00,0.65,15452.0,United Kingdom
496017,90024D,NEW BAROQUE B'FLY NECKLACE PINK,1,2010-01-28 13:23:00,8.5,16326.0,United Kingdom
527561,22134,LADLE LOVE HEART RED ,1,2010-10-18 13:30:00,0.42,14606.0,United Kingdom
497894,82607A,GLASS BONBON JAR PARFUME AUX FLEURE,1,2010-02-14 12:36:00,1.25,15425.0,United Kingdom
519993,22405,MONEY BOX POCKET MONEY DESIGN,12,2010-08-23 11:30:00,1.25,14249.0,United Kingdom
524484,48138,DOORMAT UNION FLAG,4,2010-09-29 11:48:00,7.95,14422.0,United Kingdom
495514,21900,"KEY FOB , SHED",5,2010-01-25 14:26:00,0.65,13564.0,United Kingdom
536415,22942,CHRISTMAS LIGHTS 10 SANTAS ,3,2010-12-01 11:57:00,8.5,12838.0,United Kingdom
519006,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2010-08-12 19:20:00,8.5,13230.0,United Kingdom
491726,21396,RED SPOTTY EGG CUP ,12,2009-12-14 08:40:00,1.25,12439.0,Cyprus
515484,22272,FELTCRAFT DOLL MARIA,1,2010-07-13 10:25:00,2.95,17994.0,United Kingdom
499382,22416,36 DOILIES SPACEBOY DESIGN ,1,2010-02-26 12:08:00,1.45,14646.0,Netherlands
523961,21705,BAG 500g SWIRLY MARBLES,12,2010-09-26 12:53:00,1.65,14269.0,United Kingdom
